SCHOOL,STUDENT_ID,STATE_STUDENT_ID,FIRST_NAME,MIDDLE_NAME,LAST_NAME,GENDER,RACE,GRADE,BIRTH_YEAR,BIRTH_MONTH,BIRTH_DAY,BIRTH_DATE
15628,748197,9330234,Debbie,Santos,Morgan,Female,Asian,9,2008,10,25,10/25/2008
15628,574900,4957935,Dean,Louise,Aguilar,Male,White,9,2008,10,19,10/19/2008
15628,974360,9345556,Mary,Pamela,Moore,Female,Hispanic,10,2007,2,19,2/19/2007
15628,942159,2921054,Mario,Trent,Tate,Male,Black,8,2008,1,25,1/25/2008
15628,649677,4547382,Cindy,Charles,Stanley,Female,Asian,10,2007,2,12,2/12/2007
15628,632168,9683027,Carl,Miriam,Yang,Male,White,9,2007,2,20,2/20/2007
15628,909728,4296070,Rebecca,David,Porter,Female,Hispanic,12,2005,7,1,7/1/2005
15628,243585,6834521,Eleanor,Linda,Harris,Female,Hispanic,10,2007,10,20,10/20/2007
15628,172597,7886977,Melissa,Darryl,Cruz,Female,Multiple,9,2008,6,10,6/10/2008
15628,206736,2795712,Paula,Carol,Wilson,Female,Hispanic,8,2009,12,1,12/1/2009
15628,587180,7355381,Shirley,Raymond,Douglas,Female,White,10,2007,3,23,3/23/2007
15628,639447,2523296,Stacey,Sylvia,Johnson,Female,Asian,9,2008,4,22,4/22/2008
15628,412460,9403420,Joel,Joyce,Robertson,Male,White,9,2008,7,20,7/20/2008
15628,841364,6042644,Sherry,Richard,Peterson,Female,Asian,8,2009,4,15,4/15/2009
15628,602899,6214746,Robert,Ricardo,Williams,Male,Black,12,2005,5,26,5/26/2005
15628,185978,9184880,Norman,Helen,Vincent,Male,Asian,8,2009,10,12,10/12/2009
15628,498572,4601813,William,Austin,Doyle,Male,Hispanic,12,2005,7,24,7/24/2005
15628,182978,5449896,James,James,Watson,Male,Black,12,2005,6,1,6/1/2005
15628,777855,6265781,June,Gordon,Thomas,Female,Black,9,2008,10,3,10/3/2008
15628,653744,1576945,Irving,Gary,Stephens,Male,Hispanic,12,2005,1,19,1/19/2005
15628,104868,1502862,Joseph,Clifton,Thompson,Male,White,11,2007,4,6,4/6/2007
15628,121363,9388240,Timothy,Dawn,Bartlett,Male,Asian,8,2009,9,9,9/9/2009
15628,244513,8223254,Donna,Jenna,Herrera,Female,Asian,8,2008,12,10,12/10/2008
15628,273063,6487136,Dennis,Jerry,Delgado,Male,White,10,2007,1,23,1/23/2007
15628,124646,7204040,Justin,Robin,Roberts,Male,White,11,2005,4,19,4/19/2005
15628,632384,2342573,Virginia,Darlene,Wagner,Female,Multiple,8,2010,12,11,12/11/2010
15628,119460,1845378,Crystal,Gladys,Skinner,Female,Asian,11,2006,2,6,2/6/2006
15628,335218,8568695,Gordon,Jeanette,Young,Male,Black,9,2007,4,28,4/28/2007
15628,229851,6261609,Vincent,Eva,Patrick,Male,Hispanic,8,2009,5,4,5/4/2009
15628,407808,3225363,Brittney,Richard,Miller,Female,Hispanic,10,2007,3,4,3/4/2007
15628,121620,6252007,Bryan,Joseph,Alvarez,Male,Asian,11,2006,2,10,2/10/2006
15628,563307,9964465,Rebecca,Coleman,Morris,Female,Hispanic,12,2005,6,27,6/27/2005
15628,578231,5341298,Phil,Nora,Norton,Male,Asian,12,2004,11,23,11/23/2004
15628,126043,7887543,Martha,James,Myers,Female,Multiple,10,2007,10,26,10/26/2007
15628,543462,9871495,William,Robert,Martinez,Male,Multiple,11,2006,3,3,3/3/2006
15628,236585,5045483,Becky,Margaret,Sanders,Female,Black,10,2007,3,2,3/2/2007
15628,711654,1731672,Deborah,James,Thompson,Female,White,8,2008,12,10,12/10/2008
15628,502820,9121191,Blanche,Jacob,Powers,Female,White,8,2009,3,28,3/28/2009
15628,810464,1294743,Deborah,Anna,Roberts,Female,Asian,9,2008,6,6,6/6/2008
15628,342516,2579662,Michael,Mollie,Rodriguez,Male,Asian,10,2006,1,10,1/10/2006
15628,710684,5207573,Mary,Sandra,Spears,Female,Black,10,2007,2,25,2/25/2007
15628,701187,6801808,Georgia,Juan,Moody,Female,White,12,2005,4,5,4/5/2005
15628,830710,1069749,Philip,Herman,Wiggins,Male,Hispanic,11,2005,8,10,8/10/2005
15628,184042,1629708,Bonnie,Walter,Reid,Female,Black,9,2007,6,5,6/5/2007
15628,141630,4240979,David,David,Jackson,Male,White,11,2005,8,21,8/21/2005
15628,610102,4594966,Herman,Lloyd,Glover,Male,Asian,9,2008,9,1,9/1/2008
15628,596170,4424751,Ollie,Tom,Smith,Female,Asian,12,2005,9,3,9/3/2005
15628,362556,6100201,Lily,Timothy,Thomas,Female,Asian,8,2009,6,25,6/25/2009
15628,207443,3914021,Gregory,Duane,Preston,Male,Asian,9,2008,12,1,12/1/2008
15628,745546,8448361,Pamela,Brooke,Hickman,Female,Black,8,2008,7,18,7/18/2008
15628,852109,7960209,Nathan,Sanford,Mccarty,Male,Black,10,2008,5,22,5/22/2008
15628,842255,6012113,Sandra,John,Wilson,Female,Asian,9,2007,12,28,12/28/2007
15628,628224,8996802,Gerald,Eric,Escobar,Male,Asian,12,2005,7,2,7/2/2005
15628,249423,2338261,Eunice,James,Melton,Female,Multiple,12,2005,4,14,4/14/2005
15628,250216,7125063,Daniel,Bradley,Dalton,Male,Multiple,9,2008,4,11,4/11/2008
15628,607868,2729226,Margie,Vickie,Henderson,Female,Asian,12,2004,1,16,1/16/2004
15628,264973,9567700,David,James,Vargas,Male,White,9,2007,4,6,4/6/2007
15628,819802,9507521,Carol,Richie,Wilson,Female,Hispanic,9,2008,3,21,3/21/2008
15628,171614,1152802,Kenneth,Mary,Sutton,Male,Multiple,9,2008,6,7,6/7/2008
15628,945189,4641868,Brenda,Joan,Franklin,Female,White,10,2007,5,18,5/18/2007
15628,105237,5296925,Steven,Jennifer,Flores,Male,Black,11,2006,11,21,11/21/2006
15628,307514,4704315,Jennifer,Jessica,Perry,Female,Multiple,12,2005,10,22,10/22/2005
15628,574622,1767279,James,Paul,Williams,Male,White,9,2008,1,16,1/16/2008
15628,114989,3473989,Kelly,Sherry,Rodriguez,Female,Multiple,9,2008,7,14,7/14/2008
15628,650478,5169007,Mary,Ralph,Duran,Female,Black,12,2006,5,6,5/6/2006
15628,917914,3813386,Stella,Stacey,Crawford,Female,White,10,2007,7,19,7/19/2007
15628,196611,4930242,Dorothy,Mary,Alvarado,Female,Asian,12,2004,6,8,6/8/2004
15628,767704,4574964,Victor,Michael,Lee,Male,Asian,12,2005,11,6,11/6/2005
15628,470306,8476133,James,Mildred,Weiss,Male,Asian,9,2008,5,24,5/24/2008
15628,695273,6493714,Dianna,Juan,Crawford,Female,Black,11,2006,4,24,4/24/2006
15628,928240,7038161,Debbie,Oliver,Leach,Female,White,12,2005,12,23,12/23/2005
15628,234480,5806151,Darnell,Marie,Riley,Male,Multiple,11,2006,7,12,7/12/2006
15628,211147,9859584,Lisa,Carla,Yates,Female,Black,11,2006,9,12,9/12/2006
15628,146246,1504227,Alfred,Steven,Nelson,Male,Multiple,11,2006,5,2,5/2/2006
15628,561701,1062097,Linda,Brenda,Taylor,Female,White,10,2007,4,26,4/26/2007
15628,427881,8077868,George,Dolores,Sierra,Male,Hispanic,10,2006,5,18,5/18/2006
15628,881396,5661289,Bertha,Mary,Curtis,Female,Multiple,12,2005,12,6,12/6/2005
15628,234055,5373709,Shannon,Chris,Thompson,Female,Black,10,2007,11,5,11/5/2007
15628,823418,1378514,Richard,Gary,Mullins,Male,White,10,2007,12,15,12/15/2007
15628,825059,8383511,Christina,Wilfred,Pittman,Female,Hispanic,12,2005,12,25,12/25/2005
15628,753936,4352260,Robert,Karen,Lozano,Female,Asian,9,2008,3,4,3/4/2008
15628,821833,5218043,William,Rosemary,Porter,Male,Black,11,2005,8,23,8/23/2005
15628,588065,7931036,Marie,Rachel,Barry,Female,Multiple,11,2006,6,11,6/11/2006
15628,663215,1466073,Diana,Travis,Brooks,Female,Multiple,10,2008,2,10,2/10/2008
15628,843878,9335018,Lydia,Kevin,Mckee,Female,Multiple,11,2007,8,6,8/6/2007
15628,857922,6926859,Carlton,Stephanie,Johnson,Male,Hispanic,12,2005,9,26,9/26/2005
15628,277026,2043879,Erica,Janice,Richmond,Female,Multiple,9,2008,7,25,7/25/2008
15628,448528,5969304,Mary,Amanda,Howell,Male,Hispanic,8,2009,3,11,3/11/2009
15628,372233,3220900,John,Tricia,Lee,Male,Hispanic,10,2007,12,7,12/7/2007
15628,264185,1332969,Leah,Michael,Giles,Female,Black,12,2005,10,9,10/9/2005
15628,434158,4655468,Barbara,Thelma,Yates,Female,Black,12,2005,7,10,7/10/2005
15628,776188,1481206,Diane,Ashley,Walter,Female,White,12,2006,12,14,12/14/2006
15628,708301,9415642,Victoria,Margaret,Larson,Female,Asian,9,2008,5,22,5/22/2008
15628,835108,4321701,Charles,Leslie,Strickland,Male,Black,12,2004,10,10,10/10/2004
15628,430364,1401699,John,Melba,Zuniga,Male,Black,10,2008,2,3,2/3/2008
15628,664177,3661655,Allison,Willie,Morales,Female,Black,12,2005,5,14,5/14/2005
15628,946949,9692621,Guadalupe,Chad,Schneider,Female,Multiple,9,2008,2,11,2/11/2008
15628,903371,1199923,Ramon,Shannon,Camacho,Male,Black,11,2005,2,7,2/7/2005
15628,707710,8152882,Dorothy,Richard,Vang,Female,Black,12,2004,2,21,2/21/2004
15628,157098,2727209,Elsie,Douglas,Hull,Female,Asian,8,2009,10,2,10/2/2009
15628,792954,6882627,Deborah,Martin,Lee,Female,Asian,11,2006,9,20,9/20/2006
15628,367017,8860065,Ernest,Ashley,Yang,Male,White,9,2008,7,27,7/27/2008
15628,216849,2957569,Fred,Deloris,Contreras,Male,Black,9,2008,4,3,4/3/2008
15628,127541,9247536,Patrick,Blanche,Cox,Male,Multiple,8,2008,7,1,7/1/2008
15628,842292,9409166,Joan,Gary,Jenkins,Female,Black,8,2009,8,21,8/21/2009
15628,195291,8975512,James,Samantha,Maldonado,Male,Black,11,2006,9,3,9/3/2006
15628,288395,1992469,Mary,Jeanne,Preston,Female,Asian,11,2006,10,11,10/11/2006
15628,496026,5336296,Daniel,David,Gonzalez,Male,Black,8,2010,2,19,2/19/2010
15628,237253,9857687,Brian,Lois,Lopez,Male,White,11,2005,8,4,8/4/2005
15628,679075,9806323,Howard,Charles,Davidson,Male,Black,10,2006,10,6,10/6/2006
15628,842908,2643367,Eddie,Randall,Savage,Female,Asian,11,2007,9,26,9/26/2007
15628,646902,5191097,Amber,Ramona,Walker,Female,Black,8,2009,3,20,3/20/2009
15628,936487,9192030,Greg,Nicole,Solis,Male,Asian,12,2005,6,13,6/13/2005
15628,566795,3122192,James,Peter,Navarro,Male,Asian,10,2007,5,22,5/22/2007
15628,756426,3763103,Derrick,Mae,Rodriguez,Male,Black,9,2008,1,8,1/8/2008
15628,696700,7246556,Mario,Michael,Salazar,Male,Black,10,2007,5,4,5/4/2007
15628,639758,2744347,Harry,Naomi,Murphy,Male,Hispanic,11,2006,12,23,12/23/2006
15628,318569,6706486,Samuel,Vaughn,Washington,Male,White,9,2008,2,11,2/11/2008
15628,294977,1938352,Laura,Lucille,Reese,Female,Asian,12,2004,5,27,5/27/2004
15628,646428,8323956,Sharron,Martha,Price,Female,Hispanic,8,2009,12,3,12/3/2009
15628,584494,3419254,Robert,Leroy,Chapman,Male,Multiple,8,2009,8,13,8/13/2009
15628,561662,7683670,Michael,Francis,Edwards,Male,Hispanic,8,2009,6,24,6/24/2009
15628,643711,9847908,Claudia,Thomas,Brown,Female,White,11,2006,2,6,2/6/2006
15628,271463,7698913,Alex,Becky,Fields,Male,Black,8,2008,9,18,9/18/2008
15628,234500,5321427,Robert,Gary,Logan,Male,Black,12,2005,7,27,7/27/2005
15628,897150,3608885,Timothy,Edith,Tate,Male,Hispanic,10,2007,5,9,5/9/2007
15628,836984,6244274,Trina,Mark,Huffman,Female,Black,11,2006,10,22,10/22/2006
15628,551973,8984287,Beverly,Christine,Smith,Female,White,12,2005,2,9,2/9/2005
15628,720525,2080829,Delbert,Oscar,Zamora,Male,White,10,2007,6,16,6/16/2007
15628,361016,8183749,Jack,Herbert,Sanders,Male,White,10,2007,12,16,12/16/2007
15628,135323,1881869,Santiago,John,Foster,Male,Multiple,8,2009,5,8,5/8/2009
15628,309116,4321709,Donna,Thelma,Simon,Female,Asian,9,2008,7,20,7/20/2008
15628,375208,9100387,Brenda,Douglas,Townsend,Female,Hispanic,11,2006,8,17,8/17/2006
15628,870876,1546449,Frank,Carolyn,Leach,Male,Multiple,8,2010,2,2,2/2/2010
15628,837804,6477141,Annette,Sheila,Martinez,Female,Hispanic,10,2007,3,17,3/17/2007
15628,841931,5270007,Gretchen,Lena,Reynolds,Female,Multiple,11,2006,1,3,1/3/2006
15628,340483,1677697,Christian,Marcos,Flores,Female,Asian,10,2007,4,3,4/3/2007
15628,456504,9432279,Della,Kenneth,Drake,Female,White,8,2010,3,4,3/4/2010
15628,313613,4900111,Norman,William,Thompson,Male,Black,10,2007,5,24,5/24/2007
15628,587552,1262633,John,Cecilia,Schultz,Female,Hispanic,8,2009,10,5,10/5/2009
15628,546360,5608666,Lowell,Veronica,Thompson,Male,Hispanic,12,2005,5,4,5/4/2005
15628,442366,1017274,Mark,Donald,Williams,Male,White,11,2006,6,1,6/1/2006
15628,135904,5744338,Randall,Clayton,Perry,Male,White,9,2008,2,5,2/5/2008
15628,866627,4832601,Eugene,Tyler,Gomez,Male,Multiple,11,2006,11,27,11/27/2006
15628,552986,4836105,Robert,Connie,Lambert,Male,Hispanic,9,2008,5,5,5/5/2008
15628,229441,1252454,Deborah,Freddy,Martin,Female,Multiple,11,2006,11,5,11/5/2006
15628,772008,1354635,Arthur,Ruth,Delgado,Male,White,11,2006,6,2,6/2/2006
15628,247242,2965371,Sarah,Bobby,Bowen,Female,Asian,10,2007,7,8,7/8/2007
15628,993319,4998594,Kurtis,Gary,Robinson,Male,Multiple,10,2007,1,14,1/14/2007
15628,571191,7918119,Adrienne,Jennifer,Ortega,Female,Asian,11,2006,3,12,3/12/2006
15628,999463,8717815,Melinda,Trinidad,Garcia,Female,Black,9,2008,8,5,8/5/2008
15628,343065,7611494,Lillian,Debra,Rodriguez,Female,Black,11,2006,5,22,5/22/2006
15628,211644,2910834,Mildred,Ava,Payne,Female,Asian,12,2005,11,4,11/4/2005
15628,682315,5884242,Michael,Travis,Everett,Female,Multiple,8,2008,2,22,2/22/2008
15628,586011,4443393,Frieda,George,Rogers,Female,White,10,2007,10,17,10/17/2007
15628,826206,2917830,Myrtle,Joseph,Liu,Female,Hispanic,12,2006,11,6,11/6/2006
15628,682742,9438916,Yvonne,Raymond,Thomas,Female,Hispanic,9,2008,10,20,10/20/2008
15628,535177,3177078,Melanie,Charles,Rodriguez,Female,Asian,12,2005,9,14,9/14/2005
15628,146094,6877234,Alfonzo,Virginia,Martinez,Male,Black,11,2006,11,4,11/4/2006
15628,725140,8744163,Dana,Annie,Nolan,Male,Hispanic,8,2009,12,27,12/27/2009
15628,707018,5291035,Charles,Marvin,Arroyo,Male,Black,10,2008,7,19,7/19/2008
15628,555436,5215864,Terry,Casey,Riley,Male,Hispanic,12,2005,6,6,6/6/2005
15628,356764,3097866,Jennifer,Ken,Hughes,Female,Asian,12,2005,11,5,11/5/2005
15628,176444,7041293,Marianne,Ana,Graham,Female,White,9,2007,9,12,9/12/2007
15628,645860,5892293,Milton,James,Greer,Male,Asian,8,2009,12,17,12/17/2009
15628,422202,2702865,Mark,Rachael,Dawson,Male,Multiple,9,2008,6,16,6/16/2008
15628,637698,9503362,Guadalupe,James,Shaffer,Female,White,12,2004,3,26,3/26/2004
15628,769789,5960896,Sylvia,Robert,Schultz,Female,Black,10,2007,3,15,3/15/2007
15628,549884,7790230,Darlene,Napoleon,Martin,Female,Black,8,2010,8,16,8/16/2010
15628,323825,2817028,Alfonso,Christopher,Romero,Male,Black,11,2006,5,20,5/20/2006
15628,819994,7655474,Linda,Morris,Price,Female,Asian,11,2005,4,26,4/26/2005
15628,638527,3734111,Russell,Linda,Mccoy,Male,Hispanic,11,2005,3,26,3/26/2005
15628,519478,1684526,Richard,Ricky,Johnson,Male,Black,9,2008,1,28,1/28/2008
15628,119868,4186964,Alicia,Charles,Ware,Female,Asian,10,2008,9,16,9/16/2008
15628,709658,3460427,Yvonne,Jimmy,Knight,Female,Multiple,11,2006,10,11,10/11/2006
15628,417256,9559510,Ian,Melanie,Morgan,Male,Multiple,11,2006,9,18,9/18/2006
15628,850303,9582790,Ruth,Nora,Perkins,Female,Hispanic,11,2006,10,7,10/7/2006
15628,439330,2181896,Susan,William,Lucas,Female,Asian,8,2009,7,10,7/10/2009
15628,239331,3250441,Mark,Stanley,Wilkinson,Male,White,10,2007,3,27,3/27/2007
15628,873767,9088660,Calvin,Cheri,Harrison,Male,Asian,11,2006,10,16,10/16/2006
15628,626813,9413433,Leroy,Elizabeth,Johnson,Male,White,10,2007,9,7,9/7/2007
15628,500043,5431000,Peter,Carol,Paul,Male,Asian,9,2007,4,27,4/27/2007
15628,937144,4765516,Michelle,Cody,Chen,Female,Black,8,2009,8,7,8/7/2009
15628,646865,6501221,Mark,Suzanne,Baker,Male,Asian,9,2008,1,24,1/24/2008
15628,909747,3361873,Thomas,Viola,Hawkins,Male,White,8,2009,2,9,2/9/2009
15628,592369,3743030,Erwin,Kevin,Pacheco,Male,Hispanic,10,2008,9,13,9/13/2008
15628,887890,5815464,Elizabeth,Lakisha,Thomas,Female,Asian,11,2006,3,16,3/16/2006
15628,278719,3075669,Erica,Janet,Moore,Female,White,11,2005,1,6,1/6/2005
15628,601892,8972925,Phyllis,George,Stewart,Female,Black,12,2005,1,12,1/12/2005
15628,591513,3572090,James,Jacob,Carter,Female,White,9,2008,2,23,2/23/2008
15628,316689,6169532,Jose,Agnes,Moore,Male,Multiple,8,2010,8,1,8/1/2010
15628,707961,2530095,Magdalena,Cheryl,Ramos,Female,Asian,12,2005,4,13,4/13/2005
15628,540632,3273016,Gertrude,Justin,Freeman,Female,White,10,2007,11,4,11/4/2007
15628,321811,3282662,Jason,Timothy,Warren,Male,Black,10,2006,1,13,1/13/2006
15628,514166,1223455,Sara,Stanley,Jackson,Female,White,9,2008,5,23,5/23/2008
15628,664589,4575583,Clinton,James,Francis,Male,Black,10,2007,12,12,12/12/2007
15628,922092,9188331,Hilda,Douglas,Coleman,Female,Hispanic,9,2008,10,4,10/4/2008
15628,866929,4989775,Terry,Jimmy,Warner,Female,Black,8,2009,4,21,4/21/2009
15628,832761,6288762,Frederic,Kyle,Cabrera,Male,Black,12,2004,9,20,9/20/2004
15628,444901,9682406,Jill,Dixie,Willis,Female,Asian,11,2007,4,19,4/19/2007
15628,120693,8321524,Diane,Nicolas,Vincent,Female,Black,12,2005,3,14,3/14/2005
15628,538524,1192596,Nicholas,Lindsay,Fisher,Male,White,9,2009,10,1,10/1/2009
15628,924871,3137882,Patrick,Eric,Sloan,Male,Hispanic,10,2006,9,24,9/24/2006
15628,734154,3105076,Janet,Brittany,Ross,Female,Hispanic,8,2009,4,24,4/24/2009
15628,114715,7592143,Bridget,David,Bailey,Female,Black,11,2007,2,25,2/25/2007
15628,208253,6402257,Irma,Zane,Singh,Female,Multiple,12,2006,5,23,5/23/2006
15628,358973,8735448,Shana,Carolyn,Hanna,Female,Black,12,2005,9,4,9/4/2005
15628,369357,9785029,Marion,Robert,Davis,Female,Multiple,10,2007,1,9,1/9/2007
15628,402409,1652547,Wilma,Merlin,Edwards,Female,Multiple,12,2005,6,2,6/2/2005
15628,465180,3054214,Kirby,Tamara,Gentry,Male,Black,10,2007,12,21,12/21/2007
15628,596454,6392401,Maria,Jerry,Gonzalez,Female,Asian,10,2007,2,4,2/4/2007
15628,230122,3785907,Micheal,Gwendolyn,Johnson,Male,Black,9,2008,5,16,5/16/2008
15628,800345,5952806,James,Timothy,Mendoza,Male,Black,10,2007,5,14,5/14/2007
15628,521577,3700622,Maria,Fred,Rosales,Female,Asian,11,2006,10,9,10/9/2006
15628,438462,3795251,Esther,Kimberly,Francis,Female,Black,9,2008,3,20,3/20/2008
15628,961906,8326327,Sherrie,Julie,Bowers,Female,Black,10,2007,8,21,8/21/2007
15628,373201,2027954,Ronald,Shirley,Sellers,Male,Black,10,2007,2,23,2/23/2007
15628,275184,9016066,Mary,Linda,Kerr,Male,Asian,8,2009,7,15,7/15/2009
15628,841702,5789846,Brad,Mary,Nguyen,Male,Multiple,8,2009,8,28,8/28/2009
15628,481986,9906470,Leonardo,Mildred,Douglas,Male,Multiple,8,2010,10,14,10/14/2010
15628,313700,9434061,Juanita,Joseph,Rubio,Female,Black,10,2008,9,5,9/5/2008
15628,452072,6167819,James,James,White,Male,Asian,8,2009,3,22,3/22/2009
15628,500839,9704731,Willie,Alice,Arnold,Female,Black,8,2009,12,6,12/6/2009
15628,426587,9588376,Bertha,Martha,Curry,Female,Black,9,2009,8,15,8/15/2009
15628,503010,7258767,Samuel,Christine,Roberts,Male,White,10,2006,2,3,2/3/2006
15628,623394,1296933,Ralph,Eunice,Reynolds,Male,White,12,2005,3,2,3/2/2005
15628,435060,9424203,Eileen,John,Hayden,Female,Asian,12,2005,8,5,8/5/2005
15628,857917,2772363,Dorothy,Julie,Roberts,Female,Hispanic,10,2007,10,21,10/21/2007
15628,118398,9837375,Polly,Leon,Griffith,Female,Hispanic,9,2008,1,13,1/13/2008
15628,452943,2152538,Isabel,Leon,Collins,Female,Black,8,2010,1,28,1/28/2010
15628,456025,9722360,Blake,William,Anderson,Male,Hispanic,11,2006,4,16,4/16/2006
15628,265265,1870134,David,Candice,Wolf,Male,Black,12,2005,6,12,6/12/2005
15628,666321,1822412,Barbara,Jack,Fields,Female,Hispanic,9,2008,6,21,6/21/2008
15628,164361,5792138,Dale,Donald,Trujillo,Male,Hispanic,10,2007,8,25,8/25/2007
15628,919856,3926569,Rosario,Joe,Cook,Female,Multiple,12,2005,3,26,3/26/2005
15628,151349,8868695,Bradley,Danny,Parker,Male,White,12,2005,5,24,5/24/2005
15628,315216,5349692,Kevin,David,Bishop,Male,Black,10,2007,4,26,4/26/2007
15628,206557,3441938,Martha,Alvaro,Williams,Female,Hispanic,11,2006,8,7,8/7/2006
15628,247316,9888031,Martha,Jerry,Rosales,Female,Hispanic,12,2004,1,13,1/13/2004
15628,635071,8060359,Denise,Don,Walker,Female,Multiple,9,2008,11,18,11/18/2008
15628,417951,1496554,Christina,Helena,Crosby,Female,Hispanic,12,2005,4,13,4/13/2005
15628,957773,6214595,Stacey,Greg,Flores,Male,Asian,8,2008,2,4,2/4/2008
15628,845823,7918466,Jennifer,Michael,Coleman,Female,Hispanic,9,2008,6,3,6/3/2008
15628,397355,8822594,Jacob,Chester,Harris,Male,Hispanic,9,2007,9,18,9/18/2007
15628,281880,5954235,Tracy,Randi,Allen,Male,Black,12,2004,8,7,8/7/2004
15628,689619,7052591,Elizabeth,Emily,Chambers,Female,White,11,2006,7,5,7/5/2006
15628,264943,9457191,Ana,Robert,Austin,Female,White,8,2010,5,7,5/7/2010
15628,721550,4972930,Paul,Thomas,Campbell,Male,Hispanic,11,2006,8,21,8/21/2006
15628,682116,1386563,Frank,Mary,Hess,Male,Black,8,2008,7,5,7/5/2008
15628,505440,6664181,Frederick,Maria,Rodriguez,Male,Black,8,2008,10,8,10/8/2008
15628,989485,1901253,Lisa,Alton,Salas,Female,Hispanic,12,2005,8,8,8/8/2005
15628,477461,6263597,Gerard,Edward,Scott,Male,Hispanic,11,2006,10,11,10/11/2006
15628,990904,6138001,Frank,Eloise,Freeman,Male,White,8,2009,4,1,4/1/2009
15628,989564,2609575,James,Anne,Ruiz,Female,White,10,2007,2,12,2/12/2007
15628,405562,6277222,Gail,Lillie,Carter,Male,White,11,2006,10,16,10/16/2006
15628,346196,3455057,Angel,Ann,Moore,Female,Black,9,2008,11,28,11/28/2008
15628,213917,8985447,Lindsay,Ned,Adams,Female,Asian,8,2009,3,19,3/19/2009
15628,140636,1266359,Fred,Richard,Berger,Male,Asian,12,2005,5,3,5/3/2005
15628,180688,3208791,Kenneth,Rosemary,Anderson,Male,Black,12,2004,1,4,1/4/2004
15628,756493,6529463,Curtis,Larry,Norris,Male,Multiple,12,2005,3,16,3/16/2005
15628,858296,2902079,Elizabeth,Victoria,Stewart,Female,Asian,12,2005,6,23,6/23/2005
15628,167262,2398008,Monty,Frankie,Kennedy,Male,Multiple,10,2007,10,8,10/8/2007
15628,906743,6688432,Randall,John,Young,Male,Multiple,10,2008,9,18,9/18/2008
15628,950851,1459889,Lavonne,Curtis,Jones,Female,Asian,12,2005,9,7,9/7/2005
15628,774404,1527405,Dorothy,Edward,Garcia,Female,Hispanic,12,2005,7,12,7/12/2005
15628,348371,9329190,Sonja,Dustin,Delacruz,Female,Multiple,12,2005,10,4,10/4/2005
15628,942120,2934637,Mark,Roseann,Stokes,Male,Asian,9,2008,2,9,2/9/2008
15628,986870,1462142,Christopher,Harold,Ramsey,Male,Asian,11,2006,1,19,1/19/2006
15628,452515,8133007,Dale,Ruby,Ibarra,Male,Multiple,10,2007,1,27,1/27/2007
15628,366823,8525712,Carla,Michael,Jones,Female,Black,10,2007,12,8,12/8/2007
15628,754619,2661932,Jose,Sheila,Medina,Male,Black,8,2008,6,15,6/15/2008
15628,617973,5305897,Dorothy,Andrew,Williams,Female,White,12,2005,5,7,5/7/2005
15628,418511,5570300,David,Paul,Velasquez,Male,Black,8,2008,9,14,9/14/2008
15628,480881,7110763,Manuel,Kathleen,Stewart,Male,Multiple,9,2008,10,13,10/13/2008
15628,171839,3393169,Eric,Clifton,Yates,Male,White,10,2008,1,10,1/10/2008
15628,954838,7138934,Susan,William,Ortega,Female,Black,9,2008,5,28,5/28/2008
15628,703580,4337433,Beverly,Kent,Alvarado,Female,Hispanic,10,2006,7,18,7/18/2006
15628,763613,5464675,Kim,Michael,Walker,Female,Hispanic,9,2008,12,15,12/15/2008
15628,980997,8187020,Michael,Joanne,Young,Male,Multiple,8,2009,10,21,10/21/2009
15628,476122,3345265,Brandy,John,Rodriguez,Female,Hispanic,8,2009,3,4,3/4/2009
